chromosome_name	start_position	end_position	strand	ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_biotype
4	105151537	105332192	1	ENSG00000251170			lincRNA
8	55160193	55160466	1	ENSG00000253840			pseudogene
X	119678170	119678273	1	ENSG00000272179			snoRNA
9	111583977	111584284	1	ENSG00000231810	RPL36AP35		pseudogene
HG996_PATCH	132680924	132910380	-1	ENSG00000259919	GALNT9	50614	protein_coding
X	119866948	119867250	1	ENSG00000181511			pseudogene
22	20383524	20427835	-1	ENSG00000215513	PI4KAP1	728233	pseudogene
13	24144509	24250232	1	ENSG00000127863	TNFRSF19	55504	protein_coding
8	8791231	8791516	-1	ENSG00000270966			pseudogene
8	96216684	96822364	1	ENSG00000253773		100616530	lincRNA
9	111598613	111598877	1	ENSG00000213556			pseudogene
4	105199264	105199348	-1	ENSG00000215999			miRNA
8	29722160	29729177	1	ENSG00000254086			lincRNA
4	105412033	105412111	1	ENSG00000272082			miRNA
8	8818710	8836535	1	ENSG00000233609			pseudogene
X	120002465	120003661	-1	ENSG00000237828	PA2G4P1		pseudogene
4	105412122	105618749	1	ENSG00000245384		101929468	antisense
9	111754689	111754849	-1	ENSG00000201227	RNA5-8SP3		rRNA
8	96219235	96228602	-1	ENSG00000253351		619344	lincRNA
4	123372625	123377880	-1	ENSG00000109471	IL2	3558	protein_coding
8	11225911	11296167	1	ENSG00000184608	C8orf12	83656	protein_coding
8	29763251	29766472	1	ENSG00000253604			lincRNA
15	90749804	90750199	1	ENSG00000225193	RPS12P26		pseudogene
8	96416030	96416122	1	ENSG00000253945			pseudogene
X	92828833	92829578	1	ENSG00000228301	RPL7P55		pseudogene
X	120010406	120010659	1	ENSG00000271346			pseudogene
X	71549366	71792953	-1	ENSG00000147099	HDAC8	55869	protein_coding
15	90788645	90789043	1	ENSG00000259894			lincRNA
4	105478117	105490034	1	ENSG00000250670			lincRNA
8	96517634	96539752	1	ENSG00000253872			lincRNA
X	93031910	93032383	-1	ENSG00000270826			pseudogene
8	29779029	29811240	1	ENSG00000253279	FAM183CP	286135	lincRNA
4	105575031	105887950	-1	ENSG00000248242			lincRNA
22	24666786	24813708	1	ENSG00000100014	SPECC1L	23384	protein_coding
X	93258814	93258921	-1	ENSG00000212495	RNU6-332P		snRNA
8	96611342	96611447	1	ENSG00000202112	RNU6-690P		snRNA
8	8819085	8819218	1	ENSG00000207244			snoRNA
15	90818266	90820841	1	ENSG00000228998			pseudogene
8	96691066	96691143	-1	ENSG00000223297			miRNA
4	105807275	105808112	-1	ENSG00000244470			pseudogene
X	93433004	93433105	1	ENSG00000202410			misc_RNA
9	111804666	111804767	-1	ENSG00000199331			misc_RNA
9	128509624	128729656	1	ENSG00000167081	PBX3	5090	protein_coding
8	96960009	96960461	-1	ENSG00000254079		100500773	pseudogene
8	8905955	8906028	1	ENSG00000263407	MIR4660	100616350	miRNA
HG996_PATCH	132856422	132859360	1	ENSG00000261091			antisense
X	120066755	120067006	1	ENSG00000270678			pseudogene
HSCHR6_MHC_QBL	33175727	33186150	-1	ENSG00000206284	WDR46	9277	protein_coding
15	90825080	90825263	-1	ENSG00000270322			pseudogene
8	96998336	97005331	-1	ENSG00000248762			lincRNA
9	111808509	111808578	-1	ENSG00000207698	MIR32	407036	miRNA
X	93574037	93575024	1	ENSG00000227521			pseudogene
X	120071616	120071869	1	ENSG00000270493			pseudogene
4	105828514	106041157	1	ENSG00000248373			lincRNA
15	90827608	90828812	-1	ENSG00000271396			pseudogene
7	36118694	36125346	1	ENSG00000205745			protein_coding
8	29786121	29786205	1	ENSG00000221003			miRNA
8	97080957	97081909	-1	ENSG00000183663			pseudogene
8	8916049	8916140	-1	ENSG00000252543			snoRNA
8	29814788	29814864	-1	ENSG00000264788	MIR3148	100422876	miRNA
15	90835194	90838915	1	ENSG00000214433			pseudogene
15	64220473	64228152	1	ENSG00000259351		101928988	antisense
8	8929965	8930026	-1	ENSG00000239078	RNU7-55P		snRNA
HG996_PATCH	132858380	132859892	1	ENSG00000260901			antisense
X	120076477	120076729	1	ENSG00000271154			pseudogene
4	105895819	105895928	1	ENSG00000251906	RNU6-351P		snRNA
8	97139195	97140029	-1	ENSG00000271349			pseudogene
21	44547630	44547729	1	ENSG00000264009			miRNA
X	93891662	93894569	-1	ENSG00000232293	PAICSP7		pseudogene
4	106024048	106025161	-1	ENSG00000251473			pseudogene
15	64403657	64403768	-1	ENSG00000201071			misc_RNA
8	29885229	29886416	1	ENSG00000254013	MAP2K1P1		pseudogene
8	97152800	97153172	-1	ENSG00000270131			lincRNA
21	44560633	44561202	-1	ENSG00000236663			antisense
15	64634738	64634897	1	ENSG00000252774			snoRNA
15	90837183	90837455	1	ENSG00000242620	RN7SL736P		misc_RNA
20	44563267	44576662	1	ENSG00000100982	PCIF1	63935	protein_coding
X	120081337	120081589	1	ENSG00000271041			pseudogene
15	64692409	64692671	-1	ENSG00000264600	RN7SL595P		misc_RNA
4	106027144	106027251	1	ENSG00000252136			snoRNA
8	97247655	97250262	1	ENSG00000254224			antisense
9	111958481	111958589	-1	ENSG00000200106	RNU6-984P		snRNA
8	8998934	9002945	1	ENSG00000254340			antisense
15	64713401	64713698	-1	ENSG00000265067	RN7SL707P		misc_RNA
15	90838273	90838355	1	ENSG00000221309			miRNA
8	29901317	29901424	-1	ENSG00000239175	RNU6-1218P		snRNA
21	44742297	44751919	-1	ENSG00000237864	LINC00322	100126693	lincRNA
4	106058437	106061776	-1	ENSG00000251259		101929491	lincRNA
9	112028557	112028655	1	ENSG00000265647			miRNA
X	48134339	48134482	-1	ENSG00000232813			pseudogene
15	64737329	64737442	-1	ENSG00000206781			misc_RNA
8	97321449	97321550	-1	ENSG00000199732			misc_RNA
8	29940274	29940983	1	ENSG00000272256			antisense
9	112062466	112063452	1	ENSG00000237124	MTND2P11		pseudogene
8	11278972	11332224	-1	ENSG00000154319	FAM167A	83648	protein_coding
15	90929046	90929295	1	ENSG00000259262	NDUFA3P4		pseudogene
15	51500254	51630807	-1	ENSG00000137869	CYP19A1	1588	protein_coding
8	86239837	86291243	-1	ENSG00000133742	CA1	759	protein_coding
15	64762452	64763563	1	ENSG00000259682			sense_intronic
21	44778027	44782229	-1	ENSG00000237989		101928399	lincRNA
X	94031738	94032566	-1	ENSG00000231001	CCNB1IP1P3		pseudogene
4	106092511	106099220	-1	ENSG00000251586	TET2-AS1		antisense
X	120086198	120086449	1	ENSG00000270397			pseudogene
8	97384093	97399666	-1	ENSG00000253105			lincRNA
9	112086965	112087076	1	ENSG00000207329			misc_RNA
X	48136139	48137013	-1	ENSG00000241207			pseudogene
7	1121844	1133451	1	ENSG00000164850	GPER1	2852	protein_coding
15	64820866	64821870	-1	ENSG00000248415	GAPDHP61		pseudogene
9	112273755	112273825	-1	ENSG00000263861	MIR3927	100500898	miRNA
8	9037761	9040029	-1	ENSG00000253252			lincRNA
15	90936722	90941113	-1	ENSG00000259177			antisense
8	29974900	29975295	-1	ENSG00000241511	RPS15AP24		pseudogene
4	148402069	148466106	1	ENSG00000151617	EDNRA	1909	protein_coding
21	44783212	44786446	1	ENSG00000225637		400870	lincRNA
X	120091081	120091333	1	ENSG00000271502			pseudogene
X	94148500	94148592	1	ENSG00000221665			miRNA
15	64885178	64885525	1	ENSG00000243403			pseudogene
15	91139072	91139679	-1	ENSG00000259212			antisense
8	97443282	97443388	-1	ENSG00000202095	RNU6-1172P		snRNA
9	4985033	5128183	1	ENSG00000096968	JAK2	3717	protein_coding
8	30013346	30013748	-1	ENSG00000271869			lincRNA
15	64923308	64924113	-1	ENSG00000239465			pseudogene
8	98145063	98145607	-1	ENSG00000272249			antisense
15	91147457	91157790	-1	ENSG00000259314			antisense
X	48138858	48141227	1	ENSG00000237345			pseudogene
21	44866481	44873773	1	ENSG00000188660	LINC00319	284836	lincRNA
7	36192758	36341152	1	ENSG00000122547	EEPD1	80820	protein_coding
8	9046521	9060364	1	ENSG00000248538		101929128	lincRNA
X	120095941	120096193	1	ENSG00000271211			pseudogene
8	98156398	98156951	1	ENSG00000270077			sense_intronic
15	64945087	64945188	1	ENSG00000207223			misc_RNA
15	64963462	64963568	1	ENSG00000207162	RNU6-549P		snRNA
8	30034070	30038404	-1	ENSG00000253708			antisense
15	91163239	91260372	-1	ENSG00000259736			antisense
8	98253970	98254432	-1	ENSG00000260640			lincRNA
15	64987240	64987793	1	ENSG00000265967			antisense
X	94318140	94318225	-1	ENSG00000221187	MIR548M	100313772	miRNA
9	112295110	112296612	-1	ENSG00000213539	YBX1P6		pseudogene
X	120100802	120101053	1	ENSG00000270736			pseudogene
8	98370493	98370702	1	ENSG00000207215			snoRNA
X	94389278	94389371	1	ENSG00000212098			miRNA
15	64988821	64989060	1	ENSG00000264937			antisense
8	98636431	98637307	-1	ENSG00000213750			pseudogene
15	91177957	91178265	1	ENSG00000259746	HSPE1P3		pseudogene
8	30054920	30055564	1	ENSG00000272375			lincRNA
X	94708368	94708580	1	ENSG00000271094			pseudogene
15	64993447	65011801	1	ENSG00000259635			antisense
X	48156251	48165614	-1	ENSG00000204648	SSX9	280660	pseudogene
8	98784541	98784653	1	ENSG00000202399			misc_RNA
X	120105662	120105913	1	ENSG00000270771			pseudogene
8	98786206	98786261	1	ENSG00000252910	RNU7-177P		snRNA
8	9090523	9090959	1	ENSG00000254091			pseudogene
15	65054586	65054714	-1	ENSG00000221033	MIR1272	100302184	miRNA
15	91203465	91208198	1	ENSG00000245479		101929765	sense_overlapping
21	44881974	44899414	-1	ENSG00000185186	LINC00313	114038	lincRNA
8	98800438	98800585	-1	ENSG00000270682			pseudogene
15	65192180	65192438	-1	ENSG00000264929	RN7SL348P		misc_RNA
8	30094898	30098513	1	ENSG00000248159	HSPA8P11		pseudogene
X	94754603	94755035	1	ENSG00000223467	CALM1P1		pseudogene
9	112522640	112534323	-1	ENSG00000232939			antisense
15	65318426	65319014	1	ENSG00000270218			pseudogene
HSCHR6_MHC_SSTO	31644674	31661153	-1	ENSG00000230475	ABHD16A	7920	protein_coding
22	20434077	20434153	-1	ENSG00000271796			snoRNA
15	91298473	91298542	-1	ENSG00000200677			snoRNA
22	20455222	20455364	1	ENSG00000252571			snoRNA
15	65397872	65398138	1	ENSG00000259258			pseudogene
22	20455450	20455532	1	ENSG00000252024			snoRNA
15	91382954	91384608	1	ENSG00000259704			sense_overlapping
22	20455669	20455969	-1	ENSG00000199876	RN7SKP131		misc_RNA
15	65522199	65522305	1	ENSG00000201709	RNU6-686P		snRNA
15	91399167	91399437	-1	ENSG00000241869	RN7SL363P		misc_RNA
15	65577799	65577929	-1	ENSG00000206903			snoRNA
X	120110522	120110773	1	ENSG00000270646			pseudogene
22	20473206	20475156	-1	ENSG00000236984			pseudogene
8	9106927	9271224	1	ENSG00000254235		157273	lincRNA
15	65588389	65588504	1	ENSG00000199568	RNU5A-1	26831	snRNA
15	91463448	91464416	-1	ENSG00000259661			antisense
X	48166204	48168490	1	ENSG00000234391			pseudogene
X	120115383	120115633	1	ENSG00000270456			pseudogene
13	24304328	24463558	-1	ENSG00000027001	MIPEP	4285	protein_coding
15	65594260	65594649	1	ENSG00000259346			pseudogene
HG311_PATCH	118349897	118368687	1	ENSG00000262273	PNLIPRP1	5407	protein_coding
22	20486312	20488882	-1	ENSG00000234757	CA15P2		pseudogene
8	30107018	30107608	-1	ENSG00000254316			pseudogene
15	65597015	65597130	1	ENSG00000200156	RNU5B-1	26832	snRNA
15	91475816	91478360	-1	ENSG00000224441			antisense
X	120120242	120120493	1	ENSG00000270251			pseudogene
9	112787161	112787638	-1	ENSG00000228053			pseudogene
22	20499890	20503484	-1	ENSG00000225894	PPP1R26P2		pseudogene
15	65750912	65751872	1	ENSG00000270690			pseudogene
21	44885189	44887178	1	ENSG00000223975			lincRNA
22	24666866	24838324	1	ENSG00000258555	SPECC1L-ADORA2A		protein_coding
9	113131872	113131978	-1	ENSG00000206658	RNU6-1039P		snRNA
8	30189477	30189793	-1	ENSG00000253346			pseudogene
15	65767656	65767952	-1	ENSG00000259232			pseudogene
22	20610447	20616201	1	ENSG00000216522			pseudogene
X	94837063	94837161	1	ENSG00000201567	RNA5SP510		rRNA
9	113301970	113302078	-1	ENSG00000212254	RNU6-124P		snRNA
21	44971110	44971481	1	ENSG00000214326	RPL31P1		pseudogene
15	91495469	91498455	-1	ENSG00000258384			antisense
4	154265801	154336270	1	ENSG00000121211	MND1	84057	protein_coding
X	120158818	120160417	-1	ENSG00000233433			pseudogene
15	65795079	65795174	1	ENSG00000252217			misc_RNA
X	94839302	94839941	1	ENSG00000215085			pseudogene
9	113361755	113367499	1	ENSG00000232896			lincRNA
15	64679947	64747502	1	ENSG00000103671	TRIP4	9325	protein_coding
15	65845419	65845525	-1	ENSG00000207449	RNU6-19P	100873754	snRNA
8	30207382	30207863	-1	ENSG00000254152			pseudogene
4	123533783	123542224	-1	ENSG00000138684	IL21	59067	protein_coding
15	91509575	91531854	1	ENSG00000258725	PRC1-AS1	100507118	antisense
15	65863311	65863411	-1	ENSG00000238715			snoRNA
21	44985070	44985529	1	ENSG00000234289	H2BFS		pseudogene
X	120337036	120338868	-1	ENSG00000234176	HSPA8P1		pseudogene
15	65989171	65989274	-1	ENSG00000238311			snoRNA
15	66011584	66011670	-1	ENSG00000264737	MIR4511	100616379	miRNA
7	1191707	1200395	-1	ENSG00000178381	ZFAND2A	90637	protein_coding
8	30209389	30211034	1	ENSG00000127589	TUBBP1		pseudogene
15	66058798	66059736	-1	ENSG00000261544			sense_intronic
21	45203004	45203454	1	ENSG00000234030	TMEM97P1		pseudogene
15	91520438	91520535	-1	ENSG00000200142			misc_RNA
22	20632023	20661407	-1	ENSG00000223579			lincRNA
X	120466408	120466492	-1	ENSG00000212032			miRNA
15	66063514	66064477	-1	ENSG00000259924			pseudogene
X	120504826	120504907	1	ENSG00000265456	MIR3672	100500869	miRNA
8	11351510	11422113	1	ENSG00000136573	BLK	640	protein_coding
21	45225639	45232448	-1	ENSG00000215458		284837	antisense
9	113489736	113489959	-1	ENSG00000223918			pseudogene
15	91565849	91579841	1	ENSG00000214432		101926911	antisense
8	55243247	55243455	1	ENSG00000199212	RNU105C	26766	snoRNA
15	66108640	66109819	-1	ENSG00000249271	HNRNPA1P44		pseudogene
HSCHR6_MHC_QBL	32110133	32115584	-1	ENSG00000206315	PBX2	5089	protein_coding
8	30239635	30242917	-1	ENSG00000254109	RBPMS-AS1	100128750	antisense
8	55333028	55333338	1	ENSG00000244107	RN7SL250P		misc_RNA
8	55392157	55392523	-1	ENSG00000270275			pseudogene
15	66135822	66135896	1	ENSG00000252715	RNU6-265P		snRNA
8	55435339	55435875	-1	ENSG00000226098			pseudogene
15	66332571	66332670	1	ENSG00000263512	MIR4311	100422905	miRNA
HG996_PATCH	132910881	132912606	1	ENSG00000261148		101928416	antisense
15	66570836	66585695	-1	ENSG00000261318			antisense
X	120997551	120998049	-1	ENSG00000213498	TPT1P13		pseudogene
15	91573118	91573226	1	ENSG00000258542			pseudogene
15	66607252	66624041	-1	ENSG00000260773			antisense
X	121002720	121002809	1	ENSG00000221217			miRNA
8	98865249	98865481	-1	ENSG00000270861			pseudogene
22	20644408	20645991	1	ENSG00000227005			lincRNA
9	113665617	113665725	1	ENSG00000206923	RNU6-432P		snRNA
22	24813847	24838328	1	ENSG00000128271	ADORA2A	135	protein_coding
X	121005722	121010718	1	ENSG00000260585			lincRNA
15	66639545	66639680	-1	ENSG00000252712	SCARNA14	692149	snoRNA
X	48181784	48186118	1	ENSG00000227302	SSXP9		pseudogene
15	91574942	91575665	-1	ENSG00000258665			pseudogene
15	41849873	41871536	1	ENSG00000092445	TYRO3	7301	protein_coding
22	20670709	20674508	-1	ENSG00000233938	PPP1R26P3		pseudogene
8	55466921	55474487	1	ENSG00000254142			lincRNA
8	98870277	98871175	-1	ENSG00000253639	SUMO2P18		pseudogene
15	66640614	66640713	1	ENSG00000223271			misc_RNA
X	121144829	121145465	-1	ENSG00000237891			pseudogene
22	20771087	20771189	-1	ENSG00000207343	RNU6-225P		snRNA
15	66671675	66672253	-1	ENSG00000240821	RPL9P25		pseudogene
22	20804409	20806111	1	ENSG00000215493			pseudogene
15	91951938	92148441	1	ENSG00000258551		101926928	lincRNA
4	166974339	166974439	-1	ENSG00000252959	RNA5SP170		rRNA
8	30454431	30455049	1	ENSG00000253112			antisense
15	66707271	66707536	-1	ENSG00000261102	ATP5J2P6		pseudogene
9	113696686	113696787	1	ENSG00000207401			misc_RNA
22	20829490	20829598	-1	ENSG00000255156	KLHL22-IT1		misc_RNA
8	98877282	98877713	1	ENSG00000243504	RPS23P1		pseudogene
4	167148917	167148984	1	ENSG00000266254			miRNA
9	113859605	113859693	-1	ENSG00000212409	RNY4P18		misc_RNA
8	30501206	30501319	1	ENSG00000254172	RNU5A-3P		snRNA
4	159122756	159176563	1	ENSG00000164124	TMEM144	55314	protein_coding
4	167234087	167234186	-1	ENSG00000206711			misc_RNA
22	20835445	20835555	1	ENSG00000201916			misc_RNA
15	92076121	92078325	1	ENSG00000258954			lincRNA
9	113901526	114047116	-1	ENSG00000227531			lincRNA
X	121605578	121605671	-1	ENSG00000221317			miRNA
15	66738793	66739115	-1	ENSG00000243404	RPL35AP32		pseudogene
4	141309609	141349122	-1	ENSG00000153132	CLGN	1047	protein_coding
4	167309853	167447271	-1	ENSG00000249675			lincRNA
X	148629755	148631380	-1	ENSG00000225261			antisense
22	20836224	20836497	-1	ENSG00000242876	RN7SL812P		misc_RNA
8	99053954	99056349	1	ENSG00000245970		26775	antisense
HG311_PATCH	118380352	118404649	1	ENSG00000266200	PNLIPRP2	5408	polymorphic_pseudogene
9	114173924	114174022	-1	ENSG00000223238	RNA5SP294		rRNA
15	92186247	92192344	-1	ENSG00000258765			lincRNA
22	20837102	20838392	-1	ENSG00000236670	KRT18P5		pseudogene
X	48193110	48193874	-1	ENSG00000230100			lincRNA
4	167839515	167839629	-1	ENSG00000212373	RNA5SP171		rRNA
X	121672106	121673313	1	ENSG00000232496	RPL3P12		pseudogene
15	66780996	66781427	-1	ENSG00000269999			antisense
9	114336472	114337707	1	ENSG00000224644			antisense
8	99054314	99054445	-1	ENSG00000207067	SNORA72	26775	snoRNA
X	148730843	148731793	-1	ENSG00000229322			pseudogene
22	20837512	20837603	-1	ENSG00000265300			miRNA
X	48196334	48196604	-1	ENSG00000270747			pseudogene
15	92220001	92220290	1	ENSG00000258540			pseudogene
4	168228061	168229940	-1	ENSG00000250150			lincRNA
15	66782086	66784447	-1	ENSG00000261351			antisense
8	99061084	99061190	1	ENSG00000252755	RNU6-703P		snRNA
22	20876357	20878157	-1	ENSG00000236003			antisense
X	148839458	148839556	1	ENSG00000228833			pseudogene
8	99204433	99204541	-1	ENSG00000252558	RNU6-914P		snRNA
15	92286071	92287185	-1	ENSG00000259057			pseudogene
4	168321648	168321905	-1	ENSG00000240772	RN7SL776P		misc_RNA
9	114353872	114393569	-1	ENSG00000204173	LRRC37A5P	101930365	pseudogene
9	114353872	114393569	-1	ENSG00000204173	LRRC37A5P	101929953	pseudogene
9	114353872	114393569	-1	ENSG00000204173	LRRC37A5P	652972	pseudogene
X	148839682	148839956	-1	ENSG00000223377			pseudogene
15	66789296	66789372	-1	ENSG00000266589	MIR4512	100616149	miRNA
8	99383583	99400475	-1	ENSG00000254267			lincRNA
15	92378609	92378706	1	ENSG00000238981			snoRNA
4	168569581	168569947	1	ENSG00000248913	PHBP14		pseudogene
15	66793588	66793656	-1	ENSG00000199574	SNORD18C	595100	snoRNA
22	20941783	20946505	-1	ENSG00000250261			pseudogene
8	55561553	55782463	1	ENSG00000254608			pseudogene
15	92691982	92874267	-1	ENSG00000260661			antisense
8	99425110	99426012	-1	ENSG00000253468			pseudogene
4	168584137	168584453	1	ENSG00000222721	RN7SKP188		misc_RNA
21	33245628	33416946	1	ENSG00000142149	HUNK	30811	protein_coding
15	66794358	66794429	-1	ENSG00000202529	SNORD18B	595099	snoRNA
4	168663030	168663438	-1	ENSG00000270336			pseudogene
13	24322243	24323901	1	ENSG00000268735			protein_coding
8	99448897	99451518	1	ENSG00000272321			antisense
15	92706028	92715666	-1	ENSG00000258761			antisense
X	148842440	148842535	1	ENSG00000231694			pseudogene
15	66795150	66795248	-1	ENSG00000199673	SNORD16		snoRNA
4	168867825	169034482	-1	ENSG00000248601			antisense
15	66795581	66795652	-1	ENSG00000200623	SNORD18A	595098	snoRNA
8	99475172	99475278	-1	ENSG00000207378	RNU6-748P		snRNA
15	92824714	92825314	1	ENSG00000258726	DUXAP6		pseudogene
9	114565260	114565715	1	ENSG00000224067			pseudogene
X	148850558	148853029	1	ENSG00000235254	TMEM185AP1		pseudogene
4	169231843	169231946	1	ENSG00000238744			snoRNA
8	99615481	99618568	1	ENSG00000253911			antisense
15	67100742	67102898	1	ENSG00000270490			pseudogene
20	44577292	44600833	-1	ENSG00000198026	ZNF335	63925	protein_coding
4	169392560	169392690	1	ENSG00000207171			snoRNA
9	114602108	114602214	1	ENSG00000206907	RNU6-1013P		snRNA
22	20956882	21011201	-1	ENSG00000223553	SMPD4P1		pseudogene
15	67212149	67224093	1	ENSG00000259437			lincRNA
8	99645775	99646093	1	ENSG00000254112			pseudogene
4	169519391	169519908	-1	ENSG00000229226	BTF3L4P4		pseudogene
15	92829071	92829908	1	ENSG00000258925	NPM1P5		pseudogene
9	114694380	114694449	1	ENSG00000266315	MIR4668	100616114	miRNA
GL000224.1	38211	38291	1	ENSG00000263662			miRNA
GL000224.1	43376	43458	1	ENSG00000239196			miRNA
9	114758915	114759019	-1	ENSG00000222356	RNU6-710P		snRNA
8	99794283	99794856	1	ENSG00000240870	RPL19P14		pseudogene
15	67223885	67248856	-1	ENSG00000259289			lincRNA
4	123653857	123666098	1	ENSG00000181004	BBS12	166379	protein_coding
4	169569047	169569738	-1	ENSG00000249623			antisense
GL000224.1	47211	47293	1	ENSG00000263854			miRNA
15	92960777	92960919	1	ENSG00000239197			snoRNA
8	55608958	55609687	1	ENSG00000253114			pseudogene
GL000224.1	126781	126862	-1	ENSG00000266603			miRNA
8	99916831	99917899	-1	ENSG00000253415			pseudogene
15	92964090	92965965	1	ENSG00000258739	ENO1P2		pseudogene
9	114794835	114800010	-1	ENSG00000259953			sense_overlapping
